gate_length_nm,gate_drain_spacing_um,barrier_thickness_nm,al_fraction,vth_V,gm_max_S_per_mm,ss_mV_per_dec,dibl_mV_per_V,ion_A_per_mm,ioff_A_per_mm,ion_ioff_ratio,ron_sp_ohm_mm,breakdown_V,baliga_fom_V2_per_ohm_mm
150.0,3.0,15.0,0.3,-5.757935790073439,0.5562238781543735,64.44728082380448,61.999999999999964,1.7856202243932455,1e-06,1785620.2243932455,1.0674510670906832,990.0,918168.5514365012
150.0,3.0,20.0,0.2,-5.085927414063414,0.42523086208308286,66.03465227266665,81.99999999999993,1.3252025830077252,1e-06,1325202.5830077252,1.6136351406470653,990.0,607386.375836474
150.0,3.0,20.0,0.25,-6.475999401407721,0.424290883923996,66.03465227266665,81.99999999999993,1.3222732058534603,1e-06,1322273.2058534604,1.2653225275548372,990.0,774585.1185420579
150.0,3.0,20.0,0.3,-7.871205399774549,0.42335079814457427,66.03465227266666,81.99999999999993,1.3193434936156738,1e-06,1319343.4936156739,1.046602277153548,990.0,936458.8835651928
150.0,3.0,25.0,0.2,-6.527080441883759,0.34303542850569035,67.62202372152885,101.99999999999991,1.0368891027207947,1e-06,1036889.1027207947,1.5774917533943908,990.0,621302.7725127917
150.0,3.0,25.0,0.25,-8.253011450531558,0.3422733842964222,67.62202372152882,102.00000000000009,1.0345856809398792,1e-06,1034585.6809398793,1.2523289745806185,990.0,782621.834912202
150.0,3.0,25.0,0.3,-9.98447500947566,0.34151126979439345,67.62202372152882,102.00000000000009,1.0322820462887545,1e-06,1032282.0462887546,1.0457219541590783,990.0,937247.2253278373
150.0,4.0,15.0,0.2,-3.64477438624307,0.5533741729329221,64.44728082380446,61.999999999999964,1.7934860162719686,1e-06,1793486.0162719686,2.108620088779637,1320.0,826322.3940963274
150.0,4.0,15.0,0.25,-4.698987352283888,0.5574490741049729,64.44728082380448,62.00000000000014,1.7895534154198636,1e-06,1789553.4154198635,1.619702850167617,1320.0,1075752.8764116736
150.0,4.0,15.0,0.3,-5.757935790073439,0.5562238780822645,64.44728082380448,61.999999999999964,1.7856202243927948,1e-06,1785620.2243927948,1.3192761576262442,1320.0,1320724.239521676
